"","X","zpid","zipcode","latitude","longitude","propertyTaxRate","hasAssociation","age","latestPrice","numPriceChanges","lotSizeSqFt","livingAreaSqFt","avgSchoolRating","numOfBathrooms","numOfBedrooms"
"1792",2278,70342204,78747,30.152738571167,-97.7398147583008,1.98,1,17,209900,1,3615,1343,5.33333333333333,2,3
"1793",2279,29361283,78730,30.3799648284912,-97.8496170043945,1.98,1,30,630000,1,9191,2970,7,3,4
"1794",2280,29361414,78732,30.3823204040527,-97.8872146606445,1.98,1,23,405000,2,7143,2750,8.33333333333333,3,4
"1795",2281,70342337,78747,30.1510410308838,-97.741569519043,1.98,1,17,224999,7,4965,1788,5.33333333333333,3,3
"1796",2283,2077633278,78726,30.3846435546875,-97.8470764160156,1.98,1,6,530000,1,8276,2586,7,3,4
"1797",2284,29361408,78732,30.3808364868164,-97.8905029296875,1.98,1,29,349700,1,8407,2110,8.33333333333333,3,3
"1798",2285,58187198,78747,30.1552467346191,-97.7377624511719,1.98,1,20,189000,1,6272,937,3.66666666666667,1,2
"1799",2286,70342333,78747,30.1513290405273,-97.7419662475586,1.98,1,17,139900,6,4965,2068,5.33333333333333,3,4
"1800",2287,2079799776,78730,30.3858280181885,-97.8476409912109,1.98,1,16,1690000,1,44866.8,5312,7,6,5
"1801",2288,29361407,78732,30.3806781768799,-97.8903884887695,1.98,1,29,520000,1,8189,3546,8.33333333333333,4,5
"1802",2290,251034779,78747,30.1386947631836,-97.7622375488281,1.98,1,3,277500,1,5619,1500,5.33333333333333,2,3
"1803",2291,29359248,78730,30.3784828186035,-97.8518371582031,1.98,1,30,540000,1,11325.6,3484,7,3,5
"1804",2292,29361405,78732,30.3797836303711,-97.890251159668,1.98,1,29,425000,4,8668,2870,8.33333333333333,3,4
"1805",2293,64526197,78747,30.1595859527588,-97.737060546875,1.98,1,19,270000,2,5662,1736,3.66666666666667,3,3
"1806",2294,58299492,78730,30.3818683624268,-97.8500061035156,1.98,1,21,1085000,5,43995.6,4149,7,4,4
"1807",2295,29361489,78732,30.3815116882324,-97.8852920532227,1.98,1,24,415000,4,8712,2686,8.33333333333333,3,4
"1808",2296,250997691,78747,30.1550807952881,-97.7537536621094,1.98,1,5,335000,1,4748,2015,5.33333333333333,3,4
"1809",2297,89548864,78747,30.1515254974365,-97.7458724975586,1.98,1,10,256000,4,6534,2790,5.33333333333333,3,3
"1810",2298,29361393,78732,30.379695892334,-97.8883361816406,1.98,1,33,510000,1,8450,2494,8.33333333333333,3,4
"1811",2299,80086775,78747,30.1387195587158,-97.766471862793,1.98,1,14,225000,2,5227,1364,5.33333333333333,2,3
"1812",2301,251033270,78747,30.1375064849854,-97.7636947631836,1.98,1,4,310000,2,5749,2013,5.33333333333333,3,4
"1813",2302,83819147,78730,30.3864078521729,-97.848518371582,1.98,1,17,995000,6,44866.8,5301,7,6,4
"1814",2303,29361391,78732,30.3794937133789,-97.8879089355469,1.98,1,34,399900,8,8276,3094,8.33333333333333,3,4
"1815",2304,70342315,78747,30.1520156860352,-97.7409515380859,1.98,1,15,229000,4,3737,1693,5.33333333333333,3,3
"1816",2305,120899767,78747,30.1416702270508,-97.7665939331055,1.98,1,10,264900,1,5227,2240,5.33333333333333,3,4
"1817",2306,70337640,78730,30.3898162841797,-97.8487701416016,1.98,1,16,685000,3,13939.2,2859,7,3,3
"1818",2307,125461889,78732,30.3927955627441,-97.8844909667969,1.98,0,3,499999,7,11325.6,2546,8.33333333333333,3,3
"1819",2309,70337634,78730,30.3892021179199,-97.851188659668,1.98,1,16,584000,1,9278,3777,7,3,4
"1820",2310,70342314,78747,30.1518650054932,-97.7409744262695,1.98,1,16,235000,1,3484,2100,5.33333333333333,3,3
"1821",2311,251028264,78747,30.1311492919922,-97.7757873535156,1.98,1,5,3e+05,1,9365,2174,5.33333333333333,3,4
"1822",2312,2084046683,78744,30.1636867523193,-97.7318496704102,1.98,1,4,370000,1,5749,2469,3.66666666666667,3,3
"1823",2313,60134383,78732,30.3797016143799,-97.9026565551758,1.98,1,20,519900,3,14374.8,3124,8.33333333333333,4,4
"1824",2314,70337633,78730,30.3891296386719,-97.8509292602539,1.98,1,16,749995,2,14374.8,3535,7,4,4
"1825",2315,110538801,78747,30.1490688323975,-97.7399291992188,1.98,1,12,240000,2,6534,1778,5.33333333333333,3,3
"1827",2317,110538796,78747,30.1496181488037,-97.7424240112305,1.98,1,12,230000,2,4094,1265,5.33333333333333,2,3
"1828",2318,58187129,78730,30.38427734375,-97.8518676757812,1.98,1,21,499000,4,11325.6,2403,7,2,3
"1829",2319,241930679,78747,30.1538887023926,-97.7542572021484,1.98,1,5,288500,3,4660,1551,5.33333333333333,3,3
"1830",2321,83829836,78732,30.3799781799316,-97.9069671630859,1.98,1,18,679500,5,25700.4,3827,8.33333333333333,4,5
"1831",2324,70342291,78747,30.1512794494629,-97.7409973144531,1.98,1,15,250000,1,3598,2068,5.33333333333333,3,3
"1832",2326,83827821,78732,30.3791351318359,-97.880859375,1.98,1,9,479900,9,5941,2917,8.33333333333333,4,4
"1833",2327,64534498,78732,30.3622932434082,-97.8978500366211,1.98,1,19,665000,6,13939.2,4509,8.66666666666667,4,6
"1834",2328,111372786,78747,30.1472434997559,-97.7403106689453,1.98,1,10,245000,3,4051,2100,5.33333333333333,2.5,3
"1835",2329,2083654661,78744,30.1698093414307,-97.7304916381836,1.98,1,3,313990,1,5501,2361,3.66666666666667,3,4
"1836",2330,70343741,78747,30.1499328613281,-97.7851943969727,1.98,1,17,295000,2,8929,1708,5.33333333333333,2,4
"1837",2331,70337497,78732,30.3680076599121,-97.895637512207,1.98,1,16,409900,16,9234,2566,8.66666666666667,3.5,4
"1838",2333,83816285,78747,30.1515216827392,-97.7448501586914,1.98,1,10,284900,1,7361,2562,5.33333333333333,3,4
"1839",2334,29469661,78744,30.1665420532227,-97.7423934936523,1.98,0,40,220000,2,6621,1124,3.66666666666667,2,3
"1840",2336,29359782,78732,30.3794345855713,-97.8977279663086,1.98,1,22,625000,1,17859.6,3745,8.33333333333333,4,5
"1841",2337,251033239,78747,30.1373996734619,-97.7631683349609,1.98,1,4,325000,1,5749,2159,5.33333333333333,3,5
"1842",2338,29356997,78732,30.3723411560059,-97.8955154418945,1.98,1,25,265000,3,7840,1923,8.66666666666667,2,4
"1843",2339,70342279,78747,30.1517181396484,-97.7424926757812,1.98,1,16,247900,1,3615,2068,5.33333333333333,3,4
"1844",2340,124837778,78732,30.3804759979248,-97.8810272216797,1.98,1,8,569000,1,8712000,3183,8.33333333333333,3,4
"1845",2341,125803739,78747,30.1436634063721,-97.7684097290039,1.98,1,8,275000,4,6054,2050,5.33333333333333,3,4
"1846",2342,70342275,78747,30.1521072387695,-97.7422561645508,1.98,1,16,220000,1,3615,2068,5.33333333333333,3,3
"1847",2343,29359777,78732,30.3785648345947,-97.8980255126953,1.98,1,22,450000,3,8668,3141,8.33333333333333,3,5
"1848",2345,125903238,78747,30.1431121826172,-97.7669219970703,1.98,1,8,285000,2,6250,2371,5.33333333333333,3,4
"1849",2346,70342160,78747,30.1583061218262,-97.7439956665039,1.98,1,17,279900,2,8450,2912,3.66666666666667,3,4
"1850",2347,120895238,78747,30.1390781402588,-97.779541015625,1.98,1,10,549990,1,9452,3202,5.33333333333333,3,4
"1851",2348,29359495,78732,30.3759880065918,-97.8810119628906,1.98,1,24,599900,13,15246,3916,8.33333333333333,4,5
"1852",2349,250997653,78747,30.1532077789307,-97.7535781860352,1.98,1,5,315000,3,5270,1961,5.33333333333333,3,3
"1853",2350,29361726,78732,30.3801994323731,-97.8995590209961,1.98,1,21,559800,3,10089,3594,8.33333333333333,4,4
"1854",2351,121657257,78747,30.1474285125732,-97.7424621582031,1.98,1,8,235000,4,7927,1695,5.33333333333333,2,3
"1855",2353,70343738,78747,30.1499118804932,-97.7846145629883,1.98,1,17,305000,3,6969,1944,5.33333333333333,2,4
"1856",2354,70342152,78747,30.1586990356445,-97.7446975708008,1.98,1,17,249900,1,9626,2234,3.66666666666667,3,3
"1857",2355,121658256,78747,30.1488246917725,-97.745002746582,1.98,1,8,255000,6,4007,2101,5.33333333333333,3,3
"1858",2356,83817723,78732,30.3807411193848,-97.9049301147461,1.98,0,16,625000,1,21344.4,2633,8.33333333333333,3,4
"1859",2357,83829992,78732,30.370569229126,-97.9071044921875,1.98,1,17,799888,3,11325.6,4527,8.66666666666667,4,4
"1860",2358,29516734,78747,30.1337890625,-97.7786254882812,1.98,1,21,349900,1,5401,1990,5.33333333333333,3,3
"1861",2359,29359723,78732,30.3794727325439,-97.8939971923828,1.98,1,29,399000,2,8842,2619,8.33333333333333,2,4
"1862",2360,29356991,78732,30.3733158111572,-97.895637512207,1.98,1,25,4e+05,8,6882,2742,8.66666666666667,3,4
"1863",2361,83813650,78747,30.1543025970459,-97.7436752319336,1.98,1,9,310000,1,7187,2801,5.33333333333333,3,3
"1864",2362,305426732,78747,30.1362934112549,-97.7689743041992,1.98,1,4,299900,1,4181,2050,5.33333333333333,3,3
"1865",2363,111371748,78747,30.1481685638428,-97.7401275634766,1.98,1,10,2e+05,2,4007,1665,5.33333333333333,3,3
"1866",2364,29361707,78732,30.3798160552979,-97.8919296264648,1.98,1,29,383000,3,11761.2,2832,8.33333333333333,3,3
"1867",2366,80096228,78747,30.1415977478027,-97.7690277099609,1.98,1,15,238000,4,5227,1493,5.33333333333333,2,3
"1868",2367,120897238,78747,30.1469440460205,-97.7427139282227,1.98,1,8,255000,3,5532,2038,5.33333333333333,3,3
"1869",2368,29361706,78732,30.3796920776367,-97.8922348022461,1.98,1,30,364900,12,10018,2882,8.33333333333333,4,5
"1870",2369,58311637,78747,30.160831451416,-97.7372665405273,1.98,1,20,269900,1,7666,2711,3.66666666666667,3,4
"1871",2372,29469635,78744,30.1672897338867,-97.7429428100586,1.98,0,40,229900,3,7492,1619,3.66666666666667,2,3
"1872",2373,29356986,78732,30.3737316131592,-97.884147644043,1.98,1,23,6e+05,1,16117.2,4030,8.33333333333333,4,4
"1873",2374,29361701,78732,30.3803195953369,-97.8919448852539,1.98,1,32,550000,1,10715,3070,8.33333333333333,3,5
"1874",2377,111372711,78747,30.1478824615479,-97.739372253418,1.98,1,11,265000,4,4181,1774,5.33333333333333,3,3
"1875",2378,29356985,78732,30.3728504180908,-97.884162902832,1.98,1,21,515000,3,14374.8,3863,8.33333333333333,4,4
"1876",2379,29361688,78732,30.3800258636475,-97.8929672241211,1.98,1,26,367500,4,7753,2526,8.33333333333333,2.5,3
"1877",2380,241933133,78744,30.1610298156738,-97.7298278808594,1.98,1,5,399900,1,11325.6,2881,3.66666666666667,3,3
"1878",2381,29351913,78730,30.3616733551025,-97.8544692993164,1.98,1,22,760000,5,13503.6,3908,7,4,4
"1879",2382,29474438,78736,30.2493858337402,-97.9150543212891,1.98,0,41,492000,4,30492,1780,7,2,3
"1880",2383,29474408,78736,30.2507953643799,-97.9157791137695,1.98,0,44,385000,2,36154.8,1311,7,2,3
"1881",2385,241933705,78736,30.2580070495606,-97.9119873046875,1.98,1,4,950000,2,43560,3214,7,4,4
"1882",2386,29478195,78736,30.2402286529541,-97.9189605712891,1.98,0,6,447500,2,13068,2128,7,3,3
"1883",2387,29478194,78736,30.2399635314941,-97.9189300537109,1.98,0,7,525000,5,13503.6,2307,7,3,3
"1884",2388,29478193,78736,30.23974609375,-97.9190444946289,1.98,0,40,275000,1,15246,1320,7,2,3
"1885",2390,29478182,78736,30.2423610687256,-97.9181594848633,1.98,0,46,399000,3,27442.8,1197,7,1,3
"1886",2391,243293496,78737,30.1856174468994,-97.9878616333008,2.01,1,5,530000,1,14374.8,2709,7,3,4
"1887",2392,110537181,78736,30.243839263916,-97.9172134399414,1.98,0,11,359900,1,15246,1647,7,3,4
"1888",2393,84140930,78737,30.1932353973389,-97.9902038574219,2.01,1,16,475000,3,9234,3580,6,5,5
"1889",2395,84134423,78737,30.1861629486084,-97.9801330566406,2.01,1,15,407000,4,8145,2600,6,3,4
"1890",2396,29476114,78736,30.2431659698486,-97.9176483154297,1.98,0,50,374900,3,27007.2,1530,7,2,3
"1891",2398,243293921,78737,30.181697845459,-97.9885177612305,2.01,0,5,435000,5,7405,2157,6,3,2
"1892",2399,29323570,78736,30.2559318542481,-97.9093780517578,1.98,1,23,680000,2,43560,3064,7,4,4
"1893",2400,84136420,78737,30.1860618591309,-97.9817047119141,2.01,1,16,435000,1,8189,2898,6,4,4
"1894",2401,29323569,78736,30.2562065124512,-97.9090957641602,1.98,1,23,699000,2,43560,3366,7,4,4
"1895",2402,111962919,78737,30.189432144165,-97.9817504882812,2.01,1,12,263900,4,8712,2033,6,2,3
"1896",2404,202189907,78737,30.1846923828125,-97.9877243041992,2.01,1,4,497990,2,10890,2804,7,3,4
"1897",2405,122188907,78737,30.1843357086182,-97.9787979125977,2.01,1,9,440000,1,9583,2959,6,3,4
"1898",2406,80076402,78737,30.1950969696045,-97.9877471923828,2.01,1,16,430000,3,8712,3628,6,3,5
"1899",2407,119624389,78737,30.184497833252,-97.9830474853516,2.01,1,10,454000,3,9147,3370,6,6,4
"1900",2408,119628877,78737,30.1807746887207,-97.9766998291016,2.01,1,10,405000,1,7579,2232,8,2,3
"1901",2409,125174373,78737,30.181058883667,-97.976203918457,2.01,1,8,370000,2,8494,1916,8,2,3
"1902",2410,84138858,78737,30.186559677124,-97.9816513061523,2.01,1,15,325000,4,8276,2377,6,2,4
"1903",2412,80106791,78739,30.1903896331787,-97.9252395629883,1.98,1,15,519900,3,7056,3632,8,3,4
"1904",2413,202137355,78737,30.1821880340576,-97.9811935424805,2.01,1,6,474900,1,9191,2722,6,4,4
"1905",2414,125231854,78737,30.1834812164307,-97.9784927368164,2.01,1,9,449000,1,7187,2828,6,4,4
"1906",2415,83814788,78739,30.1863098144531,-97.9244537353516,1.98,1,14,420000,3,7448,1898,8,2,3
"1907",2416,83820279,78739,30.1956539154053,-97.912727355957,1.98,1,9,585000,1,13068,3463,8.66666666666667,4,5
"1908",2418,69701268,78737,30.183780670166,-97.9606018066406,2.01,0,17,265000,1,56192.4,1326,8,2,3
"1909",2419,80100265,78739,30.190393447876,-97.9103393554688,1.98,1,12,849400,5,12196.8,4569,8.66666666666667,4,5
"1910",2420,202136841,78737,30.1840400695801,-97.9798126220703,2.01,1,8,392000,11,7666,2559,7,3,4
"1911",2421,70346264,78739,30.1853466033936,-97.9192886352539,1.98,1,15,595000,2,10018,3892,8,4,5
"1912",2422,250399839,78737,30.1831016540527,-97.97900390625,2.01,1,5,459900,2,9975,2886,7,3,4
"1913",2424,83815258,78739,30.1865291595459,-97.9226837158203,1.98,1,11,479900,1,6621,2576,5.77869409033186,3,4
"1914",2425,119626335,78737,30.1889228820801,-97.9837341308594,2.01,1,9,613300,1,11761.2,3483,6,4,4
"1915",2426,70346237,78739,30.1858177185059,-97.9194183349609,1.98,1,15,414900,8,10018,3906,8,4,5
"1916",2427,202137334,78737,30.181583404541,-97.9780197143555,2.01,1,7,480000,3,10236,3145,6,3,5
"1917",2428,250400331,78737,30.1846580505371,-97.9865036010742,2.01,1,5,525000,5,16117.2,3344,7,4,4
"1918",2429,83829736,78739,30.1850929260254,-97.9268493652344,1.98,1,11,1162444,6,18730.8,5512,8,6,5
"1919",2430,70346228,78739,30.1871089935303,-97.9192733764648,1.98,1,16,525000,3,9975,3671,8,4,4
"1920",2431,111966330,78737,30.1867866516113,-97.9829711914062,2.01,1,12,4e+05,1,9975,2204,6,2,3
"1921",2432,83826227,78739,30.1857128143311,-97.9280471801758,1.98,1,8,753255,7,14810.4,4545,8,4,4
"1922",2433,70327938,78736,30.2378044128418,-97.9038696289062,1.98,1,17,479900,1,11761.2,3373,6.66666666666667,4,4
"1923",2434,70327936,78736,30.2380409240723,-97.9043273925781,1.98,1,14,425000,4,10193,2509,6.66666666666667,3,4
"1924",2435,29477935,78736,30.241605758667,-97.8979797363281,1.98,0,37,334900,2,7797,1575,6.66666666666667,2,3
"1925",2436,70327934,78736,30.2382698059082,-97.9047546386719,1.98,1,16,384000,6,10193,2534,6.66666666666667,3,4
"1926",2437,29339653,78733,30.309627532959,-97.8981018066406,1.98,1,24,885000,2,14374.8,3841,9.33333333333333,4,5
"1927",2438,70352152,78733,30.3128242492676,-97.8995895385742,1.98,1,15,1049000,4,19602,4722,9.33333333333333,5,4
"1928",2440,29334646,78733,30.2959442138672,-97.8853912353516,1.98,1,31,809990,2,10149,3229,9.33333333333333,3,4
"1929",2441,79980145,78733,30.337703704834,-97.8642501831055,1.98,1,16,585000,4,14810.4,2500,8,4,3
"1930",2442,29374275,78750,30.4342555999756,-97.7951965332031,1.98,1,23,649000,2,10280,2785,8.66666666666667,3,4
"1931",2443,29345145,78733,30.3380107879639,-97.8765335083008,1.98,1,22,835000,8,30492,2643,8,3,4
"1932",2444,29372498,78750,30.4294204711914,-97.7942123413086,1.98,1,32,7e+05,2,9888,3297,9,3,4
"1933",2445,29374271,78750,30.4348278045654,-97.7954559326172,1.98,1,22,775000,4,13503.6,3647,8.66666666666667,4,5
"1934",2446,58297644,78733,30.3100185394287,-97.8727569580078,1.98,1,31,850000,1,80150.4,3110,9.33333333333333,4,4
"1935",2447,62605270,78759,30.4221248626709,-97.7904739379883,1.98,0,20,674900,3,13503.6,2876,9,3,3
"1936",2448,29334644,78733,30.2962741851807,-97.8857345581055,1.98,1,36,815000,2,11325.6,3104,9.33333333333333,3,4
"1937",2449,29376269,78750,30.4440212249756,-97.8106002807617,1.98,1,39,674988,8,13503.6,3110,8.66666666666667,3,4
"1938",2450,2091181140,78735,30.2950763702392,-97.8776702880859,1.98,1,14,1125000,3,10890,4361,5.66666666666667,4,4
"1939",2451,29375769,78750,30.4415130615234,-97.7903442382812,1.98,1,50,674900,4,17859.6,2579,8.66666666666667,3,4
"1940",2453,2087932767,78726,30.4321823120117,-97.8424835205078,1.98,1,6,489000,2,7405,2016,7,2,4
"1941",2454,29339640,78733,30.3094635009766,-97.9007034301758,1.98,1,27,6e+05,5,12196.8,3627,9.33333333333333,4,5
"1942",2455,29374767,78726,30.4354972839356,-97.8195495605469,1.98,1,29,439000,1,7797,3103,8,3,4
"1943",2456,29343637,78733,30.3348960876465,-97.8588714599609,1.98,1,35,595000,2,11761.2,2080,8,3,3
"1944",2457,29372265,78750,30.4307403564453,-97.7867736816406,1.98,1,27,549950,1,13503.6,2409,8.66666666666667,2,4
"1945",2458,79980136,78733,30.3310737609863,-97.8615112304688,1.98,1,16,660000,1,10018,3249,8,4,4
"1946",2459,29372264,78750,30.4305534362793,-97.786750793457,1.98,1,27,675000,1,12196.8,3342,8.66666666666667,4,4
"1947",2460,58297635,78733,30.3125743865967,-97.8724899291992,1.98,1,33,1595000,2,49658.4,3480,9.33333333333333,4,5
"1948",2461,29372755,78750,30.4315929412842,-97.8001861572266,1.98,1,22,7e+05,2,13068,3508,8.66666666666667,4,4
"1949",2462,29343635,78733,30.3346328735352,-97.8583297729492,1.98,0,28,524000,7,11325.6,2907,8,4,5
"1950",2463,29376254,78750,30.4408874511719,-97.810417175293,1.98,1,42,585000,4,14810.4,2431,8.66666666666667,3,4
"1951",2464,29336633,78733,30.2993927001953,-97.884391784668,1.98,1,31,929000,3,13068,3654,9.33333333333333,4,4
"1952",2465,29549753,78729,30.4596195220947,-97.7860336303711,2.21,0,40,309000,3,7535,1420,6,2,3
"1953",2466,29377253,78750,30.4437618255615,-97.7939071655273,1.98,1,47,699900,1,23958,2520,8.66666666666667,2,4
"1954",2468,29567251,78750,30.4591732025146,-97.8205337524414,2.21,0,41,385000,1,8232,2137,7.66666666666667,2,4
"1955",2469,79980130,78733,30.326753616333,-97.8719635009766,1.98,0,16,550000,7,20473.2,1699,8,3,4
"1956",2470,29374751,78726,30.436824798584,-97.8192596435547,1.98,1,30,475000,1,9626,3157,8,3,4
"1957",2471,29339630,78733,30.3120822906494,-97.8993530273438,1.98,1,23,725000,8,12196.8,3647,9.33333333333333,4,5
"1958",2472,29377246,78750,30.4444446563721,-97.7947311401367,1.98,1,48,549500,8,13939.2,2483,8.66666666666667,2,4
"1959",2473,29334630,78733,30.293815612793,-97.8841552734375,1.98,1,30,1150000,1,13939.2,4088,9.33333333333333,5,5
"1960",2474,29377244,78750,30.4442653656006,-97.7953338623047,1.98,1,50,599000,5,13939.2,2404,8.66666666666667,2,3
"1961",2475,29346629,78733,30.3412666320801,-97.8493728637695,1.98,0,11,1650000,5,78843.6,5560,9.33333333333333,5,5
"1962",2476,29370742,78750,30.4273490905762,-97.8104782104492,1.98,0,21,710000,1,13503.6,2736,8.66666666666667,3,4
"1963",2477,29377241,78750,30.4439964294434,-97.7962265014648,1.98,1,51,619000,2,13503.6,2436,8.66666666666667,2,4
"1964",2478,29339628,78733,30.3120574951172,-97.8998870849609,1.98,1,23,687500,2,16117.2,3990,9.33333333333333,4,5
"1965",2480,29348626,78733,30.3467483520508,-97.865966796875,1.98,1,41,209900,7,10497,1174,8,2,2
"1966",2481,29372736,78750,30.428279876709,-97.8054504394531,1.98,1,45,580000,1,13068,2465,8.66666666666667,3,4
"1967",2484,58300226,78726,30.4315071105957,-97.8358917236328,1.98,1,21,545000,4,6969,3401,7,4,5
"1968",2485,64582122,78733,30.3463459014892,-97.8544082641602,1.98,1,19,1200000,1,45302.4,4443,8,4,4
"1969",2486,29374226,78750,30.4327621459961,-97.7967987060547,1.98,1,40,634500,3,10018,3093,8.66666666666667,4,5
"1970",2487,83822619,78732,30.3411960601807,-97.9066314697266,1.98,1,14,675000,3,28314,4422,8.33333333333333,4,6
"1971",2488,88013718,78750,30.4521026611328,-97.8169250488281,2.21,1,19,448000,1,7971,2886,7.66666666666667,3,4
"1972",2489,29339619,78733,30.3101768493652,-97.9003448486328,1.98,1,26,799000,2,11325.6,3516,9.33333333333333,4,4
"1973",2490,29372718,78750,30.4301128387451,-97.8051986694336,1.98,1,45,629900,4,10890,2672,8.66666666666667,3,4
"1974",2492,29345117,78733,30.3357200622559,-97.8691635131836,1.98,1,3,799000,2,11325.6,2948,8,3,4
"1975",2493,29372716,78750,30.4300384521484,-97.8057861328125,1.98,1,45,580000,4,12632.4,2190,8.66666666666667,2,3
"1976",2494,29336617,78735,30.2978000640869,-97.8674926757812,1.98,1,23,1160000,3,16988.4,3834,5.66666666666667,5,5
